STATE,DISTRICT,BLOCK,70-90 mts,90-110 mts,110-130 mts,130-150 mts,GREATER THAN 150 mts,TOTAL
HIMACHAL PRADESH,Kangra,FATEHPUR (ST),0,0,10,0,8,18
HIMACHAL PRADESH,Kangra,INDORA,27,10,6,2,1,46
HIMACHAL PRADESH,Kangra,JASWAN,1,0,0,0,0,1
HIMACHAL PRADESH,Kangra,JAWALI,5,2,12,0,4,23
HIMACHAL PRADESH,Kangra,NURPUR,1,17,12,0,0,30
HIMACHAL PRADESH,Mandi,MANDI,1,0,0,0,0,1
HIMACHAL PRADESH,Sirmaur,PAONTA SAHIB,38,1,0,0,1,40
HIMACHAL PRADESH,Solan,KASAULI,1,31,4,7,1,44
HIMACHAL PRADESH,Solan,NALAGARH,25,3,3,0,6,37
HIMACHAL PRADESH,Una,AMB,30,41,14,7,1,93
HIMACHAL PRADESH,Una,BANGANA,1,0,0,1,0,2
HIMACHAL PRADESH,Una,HAROLI (ST),18,3,10,5,4,40
HIMACHAL PRADESH,Una,UNA,53,17,10,5,6,91
JAMMU & KASHMIR,JAMMU,BHALWAL,1,0,0,0,0,1
JAMMU & KASHMIR,JAMMU,BISHNAH,14,0,0,0,0,14
JAMMU & KASHMIR,JAMMU,R. S. PURA,19,9,0,0,0,28
JAMMU & KASHMIR,JAMMU,SAMBA,3,1,0,0,0,4
JAMMU & KASHMIR,JAMMU,SATWARI,2,0,0,0,0,2
JAMMU & KASHMIR,JAMMU,VIJAYPUR,3,1,0,0,0,4
JAMMU & KASHMIR,KATHUA,BARNOTI,24,0,0,0,0,24
JAMMU & KASHMIR,KATHUA,HIRANAGAR,1,0,0,0,0,1
JAMMU & KASHMIR,KATHUA,KATHUA,2,0,0,0,0,2
JHARKHAND,CHATRA,CHATRA,2,0,0,0,0,2
JHARKHAND,CHATRA,ITKHORI,1,0,0,0,0,1
JHARKHAND,CHATRA,PRATAPPUR,1,0,0,0,0,1
JHARKHAND,CHATRA,TANDVA,1,0,0,0,0,1
JHARKHAND,DEOGHAR,DEOGHAR,141,0,0,3,2,146
JHARKHAND,DEOGHAR,MADHUPUR,3,0,0,0,0,3
JHARKHAND,DEOGHAR,MOHANPUR,4,0,0,0,0,4
JHARKHAND,DHANBAD,BAGHMARA,5,0,0,0,0,5
JHARKHAND,DHANBAD,NIRSA,4,0,0,0,0,4
JHARKHAND,DHANBAD,TUNDI,1,0,0,0,0,1
JHARKHAND,EAST SINGHBHUM,BAHRAGORA,48,0,0,1,0,49
JHARKHAND,EAST SINGHBHUM,CHAKULIYA,24,1,0,0,0,25
JHARKHAND,EAST SINGHBHUM,DHALBHUMGARH,1,0,0,0,0,1
JHARKHAND,EAST SINGHBHUM,PATAMDA,1,0,0,0,0,1
JHARKHAND,GARHWA,BHANDARIYA,3,2,0,0,0,5
JHARKHAND,GARHWA,KANDI,13,0,0,0,0,13
JHARKHAND,GARHWA,MANJHIAON,4,0,0,0,0,4
JHARKHAND,GARHWA,MERAL,3,0,0,0,0,3
JHARKHAND,GARHWA,RANKA,4,0,0,0,0,4
JHARKHAND,GIRIDIH,DUMARI,4,0,0,0,0,4
JHARKHAND,GIRIDIH,GANDEY,1,0,0,0,0,1
JHARKHAND,GIRIDIH,JAMUA,1,0,0,0,0,1
JHARKHAND,GIRIDIH,TISRI,2,0,0,0,0,2
JHARKHAND,GODDA,GODDA,1,0,0,0,0,1
JHARKHAND,GODDA,MAHAGAMA,1,0,0,0,0,1
JHARKHAND,GODDA,MEHRAMA,5,0,0,0,0,5
JHARKHAND,GODDA,PORAIYAHAT,3,0,0,0,0,3
JHARKHAND,GODDA,THAKUR GANGRI,1,0,0,0,0,1
JHARKHAND,GUMLA,BASIA,1,0,0,0,0,1
JHARKHAND,GUMLA,GHAGHRA,2,0,0,0,0,2
JHARKHAND,GUMLA,GUMLA,2,0,0,0,0,2
JHARKHAND,GUMLA,KAMDARA,2,0,0,0,0,2
JHARKHAND,GUMLA,PALKOT,1,0,0,0,0,1
JHARKHAND,GUMLA,SISAI,4,0,0,0,0,4
JHARKHAND,HAZARIBAGH,BARKAGAON,1,0,0,0,0,1
JHARKHAND,JAMTARA,KUNDHIT,2,0,0,0,0,2
JHARKHAND,JAMTARA,NALA,1,0,0,0,0,1
JHARKHAND,KHUNTI,MURHU,1,0,0,0,0,1
JHARKHAND,KODERMA,JAINAGAR,1,0,0,0,0,1
JHARKHAND,KODERMA,MARKATCHHO,1,0,0,0,0,1
JHARKHAND,LATEHAR,CHANDVA,1,0,0,0,0,1
JHARKHAND,LOHARDAGA,KUDU,2,0,0,0,0,2
JHARKHAND,PAKUR,AMRAPARA,69,17,0,0,0,86
JHARKHAND,PAKUR,LITTIPARA,5,0,0,0,0,5
JHARKHAND,PAKUR,MAHESHPUR,1,4,0,0,0,5
JHARKHAND,PAKUR,PAKUR,1,0,0,0,0,1
JHARKHAND,PAKUR,PAKURIYA,4,0,0,0,0,4
JHARKHAND,PALAMU,BISHRAMPUR,2,0,0,0,0,2
JHARKHAND,PALAMU,CHHATARPUR,1,0,0,0,0,1
JHARKHAND,PALAMU,HARIHARGANJ,1,0,0,0,0,1
JHARKHAND,PALAMU,HUSSAINABAD,2,0,0,0,0,2
JHARKHAND,PALAMU,LESLIGANJ,3,0,0,0,0,3
JHARKHAND,PALAMU,MANATU,3,0,0,0,0,3
JHARKHAND,PALAMU,PANDU,2,0,0,0,0,2
JHARKHAND,PALAMU,SADAR DALTONGANJ,1,0,0,0,0,1
JHARKHAND,RANCHI,ANGARA,1,0,0,0,0,1
JHARKHAND,RANCHI,BERO,1,0,0,0,0,1
JHARKHAND,RANCHI,BUDMU,1,0,0,0,0,1
JHARKHAND,RANCHI,KANKE,2,0,0,0,0,2
JHARKHAND,RANCHI,LAPUNG,8,0,0,0,0,8
JHARKHAND,RANCHI,SILLI,1,0,0,0,0,1
JHARKHAND,RANCHI,SONAHATU,1,0,0,0,0,1
JHARKHAND,SAHEBGANJ,BARHARWA,0,2,0,0,0,2
JHARKHAND,SAHEBGANJ,BARHET,8,0,0,0,0,8
JHARKHAND,SAHEBGANJ,BORIYO,0,2,0,0,0,2
JHARKHAND,SAHEBGANJ,RAJMAHAL,22,0,0,0,0,22
JHARKHAND,SAHEBGANJ,SAHEBGANJ,73,0,1,0,0,74
JHARKHAND,SARAIKELA,CHANDIL,1,0,0,0,0,1
JHARKHAND,SARAIKELA,KUCHAI,1,0,0,0,0,1
JHARKHAND,SIMDEGA,JALDEGA,5,0,0,0,0,5
JHARKHAND,SIMDEGA,KURDEG,1,0,0,0,0,1
JHARKHAND,SIMDEGA,THETHAI TANGAR,2,0,0,0,0,2
KERALA,ERANAKULAM,EDAPPALY,1,1,0,0,0,2
KERALA,ERANAKULAM,THIPPUNITHURA,1,0,0,0,0,1
KERALA,ERANAKULAM,VAZHAKULAM,1,0,0,1,0,2
KERALA,IDDUKKI,AZHUTHA,12,0,12,2,0,26
KERALA,IDDUKKI,DEVIKULAM,0,0,16,2,0,18
KERALA,IDDUKKI,KATTAPPANA,7,48,120,17,25,217
KERALA,IDDUKKI,NEDUMKANDAM,3,33,37,2,0,75
KERALA,IDDUKKI,THODUPUZHA,1,0,0,0,0,1
KERALA,KANNUR,IRIKKUR,0,1,2,2,3,8
KERALA,KANNUR,PAYYANNUR,0,4,0,0,1,5
KERALA,KANNUR,THALIPARAMBA,11,2,0,1,18,32
KERALA,KASARAGODE,KANHANGAD,5,5,6,0,1,17
KERALA,KASARAGODE,KASARAGODE,7,4,10,14,6,41
KERALA,KOZHIKODE,BALUSSERY,2,0,0,0,0,2
KERALA,KOZHIKODE,KUNNAMANGALAM,1,0,0,0,0,1
KERALA,MALAPPURAM,KONDOTTY,10,0,0,0,0,10
KERALA,MALAPPURAM,KUTTIPPURAM,10,2,2,0,0,14
KERALA,MALAPPURAM,MALAPPURAM,7,0,0,0,0,7
KERALA,MALAPPURAM,NILAMBOOR,1,0,0,0,0,1
KERALA,MALAPPURAM,THIRUR,6,0,0,0,0,6
KERALA,MALAPPURAM,VENGARA,1,0,0,0,0,1
KERALA,PALAKKAD,ALATHUR,40,33,11,14,14,112
KERALA,PALAKKAD,ATTAPPADY,2,0,0,0,0,2
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,4,5,3,3,0,15
KERALA,PALAKKAD,CHITUR,44,17,16,5,21,103
KERALA,PALAKKAD,KOLLENGODE,30,0,3,0,39,72
KERALA,PALAKKAD,KUZHALMANNAM,25,2,1,9,2,39
KERALA,PALAKKAD,MALAMPUZHA,26,12,1,0,0,39
KERALA,PALAKKAD,NENMARA,6,0,0,0,0,6
KERALA,PALAKKAD,OTTAPPALAM MUNI,1,0,0,0,0,1
KERALA,PALAKKAD,PATTAMBI,1,0,0,0,1,2
KERALA,PATHANAMTHITTA,MALLAPPALLY,7,0,0,0,0,7
KERALA,PATHANAMTHITTA,RANNI,0,1,1,2,0,4
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,2,0,0,0,0,2
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,0,0,0,1,0,1
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,1,0,0,0,0,1
KERALA,THRISSUR,CHERPU,0,3,0,0,1,4
KERALA,THRISSUR,CHOWANNUR,23,0,21,0,2,46
KERALA,THRISSUR,KODUNGALLUR,1,0,0,0,0,1
KERALA,THRISSUR,MALA,26,0,4,4,1,35
KERALA,THRISSUR,MATHILAKOM,1,0,0,0,0,1
KERALA,THRISSUR,MULLASSERY,2,0,0,0,0,2
KERALA,THRISSUR,PAZHAYANNUR,15,3,6,2,0,26
KERALA,THRISSUR,PUZHAKKAL,3,0,0,0,0,3
KERALA,THRISSUR,VADAKKANCHERRY,0,0,0,0,14,14
KERALA,THRISSUR,VELLANGALLUR,8,0,0,0,0,8
KERALA,WAYANAD,KALPETTA,0,2,0,1,0,3
KERALA,WAYANAD,MANANTHAVADI,1,0,0,0,0,1
KERALA,WAYANAD,SULTHANBATHERI,11,1,1,0,0,13
MADHYA PRADESH,ANUPPUR,ANUPPUR,7,0,0,0,0,7
MADHYA PRADESH,ANUPPUR,JAITHARI,135,0,0,0,0,135
MADHYA PRADESH,ANUPPUR,KOTMA,2,0,0,0,0,2
MADHYA PRADESH,ANUPPUR,PUSHPRAJGARH,9,0,0,0,0,9
MADHYA PRADESH,Ashok Nagar,ASHOKNAGAR,866,0,0,0,0,866
MADHYA PRADESH,Ashok Nagar,CHANDERI,1,0,0,0,0,1
MADHYA PRADESH,Ashok Nagar,EHSAGADH,1817,0,0,0,0,1817
MADHYA PRADESH,Ashok Nagar,MUNGAWALI,305,0,0,0,0,305
MADHYA PRADESH,BALAGHAT,BIRSA,2,0,0,1,0,3
MADHYA PRADESH,BALAGHAT,KIRNAPUR,8,0,0,0,0,8
MADHYA PRADESH,BALAGHAT,LALBURRA,2,0,0,0,0,2
MADHYA PRADESH,BALAGHAT,LANJI,1,0,0,0,0,1
MADHYA PRADESH,BALAGHAT,WARASEONI,16,0,0,1,0,17
MADHYA PRADESH,BARWANI,BARWANI,182,2,198,3,12,397
MADHYA PRADESH,BARWANI,NIWALI,27,1,53,0,0,81
MADHYA PRADESH,BARWANI,PANSEMAL,1378,0,1,0,0,1379
MADHYA PRADESH,BARWANI,PATI,18,0,44,0,0,62
MADHYA PRADESH,BARWANI,RAJPUR,750,0,128,0,0,878
MADHYA PRADESH,BARWANI,SENDHWA,77,31,46,0,0,154
MADHYA PRADESH,BARWANI,THIKRI,557,1,346,0,0,904
MADHYA PRADESH,BETUL,AMLA,1125,60,7,2,3,1197
MADHYA PRADESH,BETUL,ATHNER,41,0,2,1,0,44
MADHYA PRADESH,BETUL,BETUL,1297,80,18,2,1,1398
MADHYA PRADESH,BETUL,BHAINSDEHI,47,0,0,2,0,49
MADHYA PRADESH,BETUL,BHIMPURA,2,0,0,0,0,2
MADHYA PRADESH,BETUL,CHICHOLI,13,0,0,0,0,13
MADHYA PRADESH,BETUL,GHODA DONGRI,413,23,11,3,2,452
MADHYA PRADESH,BETUL,MULTAI,209,0,2,7,13,231
MADHYA PRADESH,BETUL,PRABHAT PATTAN,240,1,1,1,1,244
MADHYA PRADESH,BETUL,SHAHPUR,11,0,0,0,0,11
MADHYA PRADESH,BHIND,ATER,174,115,31,81,491,892
MADHYA PRADESH,BHIND,BHIND,105,128,41,47,315,636
MADHYA PRADESH,BHIND,GOHAD,146,1,1,2,667,817
MADHYA PRADESH,BHIND,LAHAR,24,1,0,23,80,128
MADHYA PRADESH,BHIND,MEHAGOAN,280,1,1,0,542,824
MADHYA PRADESH,BHIND,ROUN(MIHONA),46,0,0,0,229,275
MADHYA PRADESH,BHOPAL,BERASIA,34,0,0,0,0,34
MADHYA PRADESH,BHOPAL,FUNDA,128,1,0,0,1,130
MADHYA PRADESH,BURHANPUR,BURHANPUR,238,60,23,14,35,370
MADHYA PRADESH,BURHANPUR,KHAKNAR,289,0,16,39,27,371
MADHYA PRADESH,CHHATARPUR,BAXWAHA,1,0,0,0,0,1
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,3,0,0,0,0,3
MADHYA PRADESH,CHHATARPUR,GOREHAR,2,0,0,0,0,2
MADHYA PRADESH,CHHATARPUR,VIJABAR,2,4,0,1,0,7
MADHYA PRADESH,CHHINDWARA,AMARWADA,73,108,26,61,65,333
MADHYA PRADESH,CHHINDWARA,BICHHUA,13,8,0,2,4,27
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,212,81,90,183,352,918
MADHYA PRADESH,CHHINDWARA,CHOURAI,157,18,49,70,523,817
MADHYA PRADESH,CHHINDWARA,HARAI,36,5,11,15,68,135
MADHYA PRADESH,CHHINDWARA,JAMAI,69,96,80,71,81,397
MADHYA PRADESH,CHHINDWARA,MOHKHED,138,9,32,99,134,412
MADHYA PRADESH,CHHINDWARA,PANDHURANA,113,60,119,83,124,499
MADHYA PRADESH,CHHINDWARA,PARASIA,44,177,283,225,293,1022
MADHYA PRADESH,CHHINDWARA,SAUSAR,2,2,5,2,3,14
MADHYA PRADESH,DAMOH,BATIYAGHARH,1265,0,0,0,1,1266
MADHYA PRADESH,DAMOH,DAMOH,40,0,0,0,0,40
MADHYA PRADESH,DAMOH,HATTA,506,0,0,0,0,506
MADHYA PRADESH,DAMOH,JABERA,3,0,0,0,0,3
MADHYA PRADESH,DAMOH,PATERA,2,0,0,0,0,2
MADHYA PRADESH,DAMOH,PATHARIA,1148,0,0,0,0,1148
MADHYA PRADESH,DAMOH,TENDUKHEDA,1,0,0,0,0,1
MADHYA PRADESH,DATIA,BHANDER,191,0,0,0,50,241
MADHYA PRADESH,DATIA,DATIA,45,0,0,0,6,51
MADHYA PRADESH,DATIA,SEONDHA,70,30,2,0,2,104
MADHYA PRADESH,DEWAS,BAGLEE,1131,19,0,0,208,1358
MADHYA PRADESH,DEWAS,DEWAS,4579,86,11,1,114,4791
MADHYA PRADESH,DEWAS,KANNOD,114,8,9,0,3,134
MADHYA PRADESH,DEWAS,KHATEGAON,139,0,0,1,0,140
MADHYA PRADESH,DEWAS,SONKUCH,1832,163,4,107,10,2116
MADHYA PRADESH,DEWAS,TONKHURD,1560,13,3,44,30,1650
MADHYA PRADESH,DHAR,BADNAWER,124,0,0,17,0,141
MADHYA PRADESH,DHAR,BAGH,28,2,0,0,0,30
MADHYA PRADESH,DHAR,DAHI,117,0,0,0,1,118
MADHYA PRADESH,DHAR,DHAR,12,0,0,0,0,12
MADHYA PRADESH,DHAR,DHARAMPURI,168,0,0,0,0,168
MADHYA PRADESH,DHAR,KUKSHI,49,0,0,0,0,49
MADHYA PRADESH,DHAR,MANAWAR,53,1,0,0,0,54
MADHYA PRADESH,DHAR,NISARPUR,30,0,0,0,0,30
MADHYA PRADESH,DHAR,SARDARPUR,224,0,0,0,0,224
MADHYA PRADESH,DHAR,TIRLA,51,0,0,1,90,142
MADHYA PRADESH,DHAR,UMARBAN,2,1,0,0,0,3
MADHYA PRADESH,GUNA,ARON,1939,0,0,0,15,1954
MADHYA PRADESH,GUNA,BAMORI,2423,0,0,0,12,2435
MADHYA PRADESH,GUNA,CHANCHODA,265,0,0,0,0,265
MADHYA PRADESH,GUNA,GUNA,2422,0,49,1,24,2496
MADHYA PRADESH,GUNA,RAGHOGARH,126,0,7,0,0,133
MADHYA PRADESH,GWALIOR,BHITARWAR,775,21,0,0,2,798
MADHYA PRADESH,GWALIOR,DABRA,1412,0,8,18,84,1522
MADHYA PRADESH,GWALIOR,GHATIGAWAN,1467,40,21,19,129,1676
MADHYA PRADESH,GWALIOR,MORAR,772,65,143,39,6,1025
MADHYA PRADESH,HARDA,HARDA,0,142,0,0,3,145
MADHYA PRADESH,HARDA,KHIRKIYA,54,448,1,24,19,546
MADHYA PRADESH,HARDA,TIMARNI,86,152,19,3,1,261
MADHYA PRADESH,HOSHANGABAD,BABAI,198,0,1,11,15,225
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,82,0,1,0,1,84
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,57,0,0,0,0,57
MADHYA PRADESH,HOSHANGABAD,KESLA,0,0,2,0,0,2
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,4,0,0,0,1,5
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,28,0,14,2,0,44
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,144,2,1,0,0,147
MADHYA PRADESH,INDORE,DEPAL PUR,0,1,0,0,5,6
MADHYA PRADESH,INDORE,INDORE,5,0,0,1,0,6
MADHYA PRADESH,INDORE,MHOW,39,0,1,0,1,41
MADHYA PRADESH,INDORE,SANWER,65,0,0,0,0,65
MADHYA PRADESH,JABALPUR,BARGI,287,0,0,0,0,287
MADHYA PRADESH,JABALPUR,KUNDAM,50,0,0,0,1,51
MADHYA PRADESH,JABALPUR,MAJHOLI,1248,0,1,1,3,1253
MADHYA PRADESH,JABALPUR,PANAGAR,28,0,0,0,1,29
MADHYA PRADESH,JABALPUR,PATAN,958,0,0,0,0,958
MADHYA PRADESH,JABALPUR,SHAHPURA,801,0,0,0,1,802
MADHYA PRADESH,JABALPUR,SIHORA,166,0,0,0,0,166
MADHYA PRADESH,JHABUA,JOBAT,4,1,0,0,0,5
MADHYA PRADESH,JHABUA,MEGHNAGAR,20,0,0,0,0,20
MADHYA PRADESH,JHABUA,PETLAWAD,12,15,0,0,0,27
MADHYA PRADESH,JHABUA,RAMA,9,0,0,0,0,9
MADHYA PRADESH,JHABUA,SONDWA,24,3,2,0,0,29
MADHYA PRADESH,JHABUA,THANDLA,47,0,0,0,0,47
MADHYA PRADESH,KATNI,BADWARA,46,0,0,0,0,46
MADHYA PRADESH,KATNI,BAHORIBAND,118,0,0,1,0,119
MADHYA PRADESH,KATNI,DHIMAR KHERA,71,6,3,0,0,80
MADHYA PRADESH,KATNI,KATNI,57,6,1,1,1,66
MADHYA PRADESH,KATNI,RITHI,45,0,0,0,0,45
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,4,0,0,0,0,4
MADHYA PRADESH,KHANDWA,BALADI,148,12,97,66,4,327
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,165,13,84,11,59,332
MADHYA PRADESH,KHANDWA,HARSOOD,95,4,79,28,17,223
MADHYA PRADESH,KHANDWA,KHALWA,130,7,92,31,29,289
MADHYA PRADESH,KHANDWA,KHANDWA,203,6,37,79,2,327
MADHYA PRADESH,KHANDWA,PANDHANA,271,5,74,33,10,393
MADHYA PRADESH,KHANDWA,PUNASA,119,17,39,78,19,272
MADHYA PRADESH,KHARGONE,BARWAHA,680,38,279,116,76,1189
MADHYA PRADESH,KHARGONE,BHAGWANPURA,49,2,2,9,3,65
MADHYA PRADESH,KHARGONE,BHIKANGAON,70,4,25,0,0,99
MADHYA PRADESH,KHARGONE,GOGAWA,106,0,0,1,15,122
MADHYA PRADESH,KHARGONE,KASRAWAD,81,9,228,77,46,441
MADHYA PRADESH,KHARGONE,KHARGONE,137,23,53,78,35,326
MADHYA PRADESH,KHARGONE,MAHESHWAR,117,0,18,11,24,170
MADHYA PRADESH,KHARGONE,SEGOAN,116,0,0,0,1,117
MADHYA PRADESH,KHARGONE,ZIRNYA,13,0,1,7,17,38
MADHYA PRADESH,MANDLA,BICHHIA,53,0,0,0,0,53
MADHYA PRADESH,MANDLA,MOHGAON,32,0,0,0,0,32
MADHYA PRADESH,MANDLA,NARAYANGANJ,3,0,0,0,0,3
MADHYA PRADESH,MANDSAUR,BHANPURA,22,0,21,2,4,49
MADHYA PRADESH,MANDSAUR,GAROTH,10,8,2,0,0,20
MADHYA PRADESH,MANDSAUR,MALHARGAR,32,0,0,0,0,32
MADHYA PRADESH,MANDSAUR,MANDSAUR,28,2,1,0,2,33
MADHYA PRADESH,MANDSAUR,SITAMAU,39,2,0,0,0,41
MADHYA PRADESH,MORENA,AMBAH,364,1,0,0,1,366
MADHYA PRADESH,MORENA,JAURA,66,0,5,0,0,71
MADHYA PRADESH,MORENA,KAILARAS,18,0,0,0,0,18
MADHYA PRADESH,MORENA,MORENA,513,2,1,0,1,517
MADHYA PRADESH,MORENA,PAHADGARH,18,0,0,0,0,18
MADHYA PRADESH,MORENA,PORSA,279,0,0,0,1,280
MADHYA PRADESH,MORENA,SABALGARH,91,0,0,0,1,92
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,38,0,1,0,1,40
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,2,2,0,0,0,4
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,90,0,0,21,0,111
MADHYA PRADESH,NARSINGHPUR,KARELI,1,0,0,0,0,1
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,48,25,24,0,1,98
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,23,0,0,3,0,26
MADHYA PRADESH,NEEMUCH,JAWAD,1221,18,39,111,61,1450
MADHYA PRADESH,NEEMUCH,MANASA,79,2,0,0,129,210
MADHYA PRADESH,NEEMUCH,NEEMUCH,455,8,6,55,73,597
MADHYA PRADESH,PANNA,AJAYGARH,7,0,0,0,0,7
MADHYA PRADESH,PANNA,GUNOUR,2079,20,16,33,18,2166
MADHYA PRADESH,PANNA,PANNA,822,34,20,7,7,890
MADHYA PRADESH,PANNA,PAWAI,138,0,0,0,0,138
MADHYA PRADESH,PANNA,SHAHNAGAR,27,0,0,0,0,27
MADHYA PRADESH,RAISEN,ABDULLA GANJ,501,0,0,0,0,501
MADHYA PRADESH,RAISEN,BADI,9,0,0,0,0,9
MADHYA PRADESH,RAISEN,BEGAMGANJ,72,0,0,0,1,73
MADHYA PRADESH,RAISEN,SANCHI,854,1,0,0,48,903
MADHYA PRADESH,RAISEN,SILVANI,121,0,0,0,9,130
MADHYA PRADESH,RAISEN,UDAYPURA,86,0,0,1,0,87
MADHYA PRADESH,RAJGARH,BIAORA,62,1,1,0,0,64
MADHYA PRADESH,RAJGARH,KHILCHIPUR,10,0,7,0,0,17
MADHYA PRADESH,RAJGARH,NARSINGHGARH,573,0,63,3,332,971
MADHYA PRADESH,RAJGARH,RAJGARH,57,8,1,23,52,141
MADHYA PRADESH,RAJGARH,SARANGPUR,574,5,1,17,146,743
MADHYA PRADESH,RAJGARH,ZIRAPUR,12,2,5,0,0,19
MADHYA PRADESH,RATLAM,ALOT,692,268,14,2,1,977
MADHYA PRADESH,RATLAM,BAJNA,32,1,9,1,8,51
MADHYA PRADESH,RATLAM,JAORA,254,124,62,113,182,735
MADHYA PRADESH,RATLAM,PIPLODA,209,192,97,168,190,856
MADHYA PRADESH,RATLAM,RATLAM,4054,272,64,1416,35,5841
MADHYA PRADESH,RATLAM,SAILANA,97,51,10,19,2,179
MADHYA PRADESH,REWA,GANGEO,89,1451,0,3,0,1543
MADHYA PRADESH,REWA,HANUMANA,1,33,0,0,0,34
MADHYA PRADESH,REWA,JAWA,2,5,0,0,0,7
MADHYA PRADESH,REWA,MAUGANJ,2,691,2,3,1,699
MADHYA PRADESH,REWA,NAIGARHI,74,571,0,0,0,645
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,78,2484,1,1,2,2566
MADHYA PRADESH,REWA,REWA,28,2723,2,80,1,2834
MADHYA PRADESH,REWA,SIRMOUR,244,1341,3,0,0,1588
MADHYA PRADESH,REWA,TEONTHER,1082,18,1,0,0,1101
MADHYA PRADESH,SAGAR,JAISINAGAR,78,2,1,0,0,81
MADHYA PRADESH,SAGAR,KHURAI,50,3,14,33,105,205
MADHYA PRADESH,SAGAR,MALTHONE,3,0,0,0,0,3
MADHYA PRADESH,SAGAR,RAHATGARH,0,0,0,0,1,1
MADHYA PRADESH,SAGAR,REHALI/GARHAKOTA,482,122,3,233,567,1407
MADHYA PRADESH,SAGAR,SAGAR,25,0,0,1,0,26
MADHYA PRADESH,SATNA,AMARPATAN,1390,0,34,12,0,1436
MADHYA PRADESH,SATNA,MAIHAR,694,14,13,2,1,724
MADHYA PRADESH,SATNA,MAJHAGAWAN,158,0,10,0,0,168
MADHYA PRADESH,SATNA,NAGOD,1629,0,9,0,0,1638
MADHYA PRADESH,SATNA,RAMNAGER,226,1,0,0,0,227
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,2324,35,20,5,0,2384
MADHYA PRADESH,SATNA,SOHAWAL,2523,75,2,71,3,2674
MADHYA PRADESH,SATNA,UCHEHARA,344,8,5,13,1,371
MADHYA PRADESH,SEHORE,ASHTA,739,2,78,0,2,821
MADHYA PRADESH,SEHORE,BUDHNI,195,0,0,0,0,195
MADHYA PRADESH,SEHORE,ICHAWAR,212,1,36,0,0,249
MADHYA PRADESH,SEHORE,NASRULLAGANJ,407,2,0,0,3,412
MADHYA PRADESH,SEHORE,SEHORE,186,0,0,0,0,186
MADHYA PRADESH,SEONI,CHHAPARA,6,0,0,0,0,6
MADHYA PRADESH,SEONI,DHANORA,1,1,0,0,0,2
MADHYA PRADESH,SEONI,KEOLARI,1,0,0,0,0,1
MADHYA PRADESH,SEONI,KURAI,23,18,5,7,3,56
MADHYA PRADESH,SEONI,LAKHNADON,100,4,1,3,0,108
MADHYA PRADESH,SEONI,SEONI,119,10,3,3,1,136
MADHYA PRADESH,SHAHDOL,BEOHARI,3,64,0,0,0,67
MADHYA PRADESH,SHAHDOL,BURHAR,1,1,0,0,0,2
MADHYA PRADESH,SHAHDOL,GOHAPARU,0,10,0,0,0,10
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,6,16,1,0,0,23
MADHYA PRADESH,SHAHDOL,SOHAGPUR,16,79,0,0,2,97
MADHYA PRADESH,SHAJAPUR,AGAR,43,25,22,3,3,96
MADHYA PRADESH,SHAJAPUR,BAROD,101,38,16,9,5,169
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,202,50,0,0,2,254
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,1199,81,48,36,10,1374
MADHYA PRADESH,SHAJAPUR,NALKHEDA,33,0,0,1,0,34
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,48,0,8,6,2,64
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,31,0,0,0,0,31
MADHYA PRADESH,SHAJAPUR,SUSNER,1,0,0,0,0,1
MADHYA PRADESH,SHEOPUR,KARHAL,425,122,74,21,74,716
MADHYA PRADESH,SHEOPUR,SHEOPUR,1748,1146,6,26,175,3101
MADHYA PRADESH,SHEOPUR,VIJAYPUR,836,134,4,43,60,1077
MADHYA PRADESH,SHIVPURI,BADARWAS,671,0,0,1,1,673
MADHYA PRADESH,SHIVPURI,KARERA,4,0,0,0,0,4
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,4,0,0,0,0,4
MADHYA PRADESH,SHIVPURI,KOLARAS,346,0,0,0,1,347
MADHYA PRADESH,SHIVPURI,NARWAR,6,0,0,0,0,6
